longitude,latitude,year,lithology,GWL,rainfall_mm,soil_thickness,normalized_urban_load_proxy,subsidence,subsidence_cum,city,lithology_class,GWL_depth_bgs,GWL_depth_bgs_z,soil_thickness_censored,soil_thickness_imputed,soil_thickness_eff,urban_load_global,z_surf,head_m,GWL_depth_bgs_raw,z_surf_raw,GWL_depth_bgs_m,z_surf_corr,z_surf_flag_outlier,z_surf_m
113.324516,22.869736,2021,Conglomerate–Sandstone,0.746604167,2173.013834000099,6.85,2.52323414687261e-16,14.472425,36.610737,Nansha,Coarse-Grained Soil,0.746604167,-1.3295651201488488,False,6.85,6.85,2.5232341468772833e-16,-4.0,-4.00746604167,0.746604167,-4.0,0.00746604167,-4.0,False,-4.0
113.321404,22.869736,2021,Conglomerate–Sandstone,84.80907593,2173.013834000099,5.51,4.205390244787683e-16,36.289108,111.073258,Nansha,Coarse-Grained Soil,84.80907593,1.0702712974908684,False,5.51,5.51,4.205390244795471e-16,-5.0,-5.8480907593,84.80907593,-5.0,0.8480907593000001,-5.0,False,-5.0
113.317261,22.862995,2021,Siltstone–Shale,38.64570993,2173.013834000099,5.71,0.9090909090881596,10.508619,30.492116,Nansha,Fine-Grained Soil,38.64570993,-0.2476119929263996,False,5.71,5.71,0.9090909090898432,-1.0,-1.3864570993,38.64570993,-1.0,0.3864570993,-1.0,False,-1.0
113.351997,22.870773,2021,Limestone–Sandstone,28.87268093,2173.013834000099,11.28,0.1818181818176344,45.450657,138.908582,Nansha,Mixed Clastics,28.87268093,-0.5266148632080724,False,11.28,11.28,0.1818181818179711,-4.0,-4.2887268093,28.87268093,-4.0,0.2887268093,-4.0,False,-4.0
113.338516,22.888924,2021,Sandstone–Siltstone,62.56723069,2173.013834000099,6.92,0.5454545454528931,0.024772,24.03003,Nansha,Mixed Clastics,62.56723069,0.4353055501958628,False,6.92,6.92,0.5454545454539033,0.0,-0.6256723069000001,62.56723069,0.0,0.6256723069000001,0.0,False,0.0
113.370667,22.892035,2021,Mudstone–Siltstone,38.5086382,2173.013834000099,11.48,0.9999999999969698,20.502924,62.523391,Nansha,Fine-Grained Soil,38.5086382,-0.2515251508741019,False,11.48,11.48,0.9999999999988216,0.0,-0.385086382,38.5086382,0.0,0.385086382,0.0,False,0.0
113.362892,22.893591,2021,Mudstone–Siltstone,27.04671702,2173.013834000099,5.16,0.9999999999969698,25.421064,81.30177499999999,Nansha,Fine-Grained Soil,27.04671702,-0.5787429364922863,False,5.16,5.16,0.9999999999988216,-4.0,-4.2704671702,27.04671702,-4.0,0.2704671702,-4.0,False,-4.0
113.34993,22.879589,2021,Conglomerate–Sandstone,93.35800653,2173.013834000099,6.97,1.6821560979150732e-16,32.289982,97.633748,Nansha,Coarse-Grained Soil,93.35800653,1.3143283012344182,False,6.97,6.97,1.6821560979181882e-16,1.0,0.0664199346999999,93.35800653,1.0,0.9335800653,1.0,False,1.0
113.312073,22.875959,2021,Conglomerate–Sandstone,24.67384472,2173.013834000099,6.97,2.52323414687261e-16,30.513443,80.769826,Nansha,Coarse-Grained Soil,24.67384472,-0.6464842869489229,False,6.97,6.97,2.5232341468772833e-16,-1.0,-1.2467384472,24.67384472,-1.0,0.2467384472,-1.0,False,-1.0
113.347855,22.889442,2021,Siltstone–Sandstone,51.22191456,2173.013834000099,5.94,0.6363636363617091,16.918768,48.288264,Nansha,Mixed Clastics,51.22191456,0.1114166346382645,False,5.94,5.94,0.6363636363628876,-3.0,-3.5122191456,51.22191456,-3.0,0.5122191456,-3.0,False,-3.0
113.402298,22.755651,2021,Limestone–Sandstone,37.36698856,1810.8448616667488,11.16,0.1818181818176348,53.160637,169.131054,Nansha,Mixed Clastics,37.36698856,-0.2841172496406192,False,11.16,11.16,0.1818181818179715,-2.0,-2.3736698856,37.36698856,-2.0,0.3736698856,-2.0,False,-2.0
113.40593,22.774839,2021,Sandstone–Siltstone,1.911717752,1810.8448616667488,8.93,0.5454545454528931,65.297829,153.92018199999998,Nansha,Mixed Clastics,1.911717752,-1.2963031668261715,False,8.93,8.93,0.5454545454539033,-2.0,-2.01911717752,1.911717752,-2.0,0.01911717752,-2.0,False,-2.0
113.395561,22.77795,2021,Limestone–Sandstone,66.92734072,1810.8448616667488,9.36,0.1818181818176308,20.019077,60.660499,Nansha,Mixed Clastics,66.92734072,0.5597790591882039,False,9.36,9.36,0.1818181818179675,6.0,5.3307265928,66.92734072,6.0,0.6692734072000001,6.0,False,6.0
113.389854,22.766024,2021,Tuff–Sandstone,31.90409113,1810.8448616667488,5.26,0.2727272727264465,1.365198,20.019948,Nansha,Mixed Clastics,31.90409113,-0.4400734084757535,False,5.26,5.26,0.2727272727269516,2.0,1.6809590887,31.90409113,2.0,0.3190409113,2.0,False,2.0
113.396599,22.782099,2021,Tuff–Sandstone,51.3180336,1810.8448616667488,5.38,0.272727272726446,44.225552,120.533371,Nansha,Mixed Clastics,51.3180336,0.1141606649740711,False,5.38,5.38,0.2727272727269511,54.0,3.486819664,51.3180336,54.0,0.513180336,4.0,True,4.0
113.394005,22.800249,2021,Conglomerate–Sandstone,38.67062603,1810.8448616667488,8.46,0.0,26.048149,146.942451,Nansha,Coarse-Grained Soil,38.67062603,-0.2469006818869844,False,8.46,8.46,0.0,-1.0,-1.3867062603,38.67062603,-1.0,0.3867062603,-1.0,False,-1.0
113.394005,22.794544,2021,Tuff–Sandstone,61.16385064,1810.8448616667488,11.67,0.272727272726446,24.954491,146.922546,Nansha,Mixed Clastics,61.16385064,0.3952415063824209,False,11.67,11.67,0.2727272727269511,1.0,0.3883614935999999,61.16385064,1.0,0.6116385064000001,1.0,False,1.0
113.404892,22.787804,2021,Siltstone–Sandstone,13.03973948,1810.8448616667488,9.33,0.6363636363617076,34.388931,98.669051,Nansha,Mixed Clastics,13.03973948,-0.9786176260722438,False,9.33,9.33,0.6363636363628861,66.0,-0.1303973948,13.03973948,66.0,0.1303973948,0.0,True,0.0
113.391411,22.80699,2021,Siltstone–Sandstone,71.96232815,1810.8448616667488,9.59,0.6363636363617079,18.177454,111.133861,Nansha,Mixed Clastics,71.96232815,0.703519136578964,False,9.59,9.59,0.6363636363628864,0.0,-0.7196232815000001,71.96232815,0.0,0.7196232815000001,0.0,False,0.0
113.404892,22.831362,2021,Siltstone–Sandstone,56.11953617,1810.8448616667488,6.15,0.6363636363617088,29.694042,82.814981,Nansha,Mixed Clastics,56.11953617,0.2512351583266264,False,6.15,6.15,0.6363636363628873,-2.0,-2.5611953617000003,56.11953617,-2.0,0.5611953617000001,-2.0,False,-2.0
113.399193,22.817881,2021,Mudstone–Siltstone,31.8284583,1810.8448616667488,7.01,0.9999999999969698,15.21601,108.810437,Nansha,Fine-Grained Soil,31.8284583,-0.4422325933771311,False,7.01,7.01,0.9999999999988216,-1.0,-1.318284583,31.8284583,-1.0,0.318284583,-1.0,False,-1.0
113.403854,22.809065,2021,Tuff–Sandstone,69.25669966,1810.8448616667488,8.6,0.2727272727264465,20.928186,130.195471,Nansha,Mixed Clastics,69.25669966,0.6262781793868929,False,8.6,8.6,0.2727272727269516,9.0,8.3074330034,69.25669966,9.0,0.6925669966,9.0,False,9.0
113.409561,22.824102,2021,Conglomerate–Sandstone,28.69931773,1810.8448616667488,9.74,2.52323414687261e-16,13.351542,38.380806,Nansha,Coarse-Grained Soil,28.69931773,-0.5315640790961268,False,9.74,9.74,2.5232341468772833e-16,1.0,0.7130068226999999,28.69931773,1.0,0.2869931773,1.0,False,1.0
113.395042,22.851587,2021,Tuff–Sandstone,37.5940519,1810.8448616667488,7.38,0.2727272727264465,19.26544,57.312944,Nansha,Mixed Clastics,37.5940519,-0.2776349887575561,False,7.38,7.38,0.2727272727269516,0.0,-0.375940519,37.5940519,0.0,0.375940519,0.0,False,0.0
113.388817,22.841734,2021,Tuff–Sandstone,48.17045989,2173.013834000099,10.12,0.2727272727264462,22.088032,64.365117,Nansha,Mixed Clastics,48.17045989,0.0243029453752513,False,10.12,10.12,0.2727272727269513,-1.0,-1.4817045989,48.17045989,-1.0,0.4817045989,-1.0,False,-1.0
113.381561,22.840178,2021,Mudstone–Siltstone,81.00179487,2173.013834000099,11.28,0.9999999999969698,4.039456,61.317181,Nansha,Fine-Grained Soil,81.00179487,0.9615800878659864,False,11.28,11.28,0.9999999999988216,2.0,1.1899820513,81.00179487,2.0,0.8100179487,2.0,False,2.0
113.404892,22.850031,2021,Siltstone–Sandstone,3.035142533,1810.8448616667488,8.87,0.6363636363617075,54.40593,180.051931,Nansha,Mixed Clastics,3.035142533,-1.264231355881524,False,8.87,8.87,0.636363636362886,-1.0,-1.03035142533,3.035142533,-1.0,0.03035142533,-1.0,False,-1.0
113.384155,22.868181,2021,Mudstone–Siltstone,89.14717862,2173.013834000099,9.06,0.9999999999969694,9.284061,30.57779,Nansha,Fine-Grained Soil,89.14717862,1.1941165354500156,False,9.06,9.06,0.9999999999988214,-2.0,-2.8914717862000003,89.14717862,-2.0,0.8914717862000001,-2.0,False,-2.0
113.376373,22.854698,2021,Limestone–Sandstone,49.04959455,2173.013834000099,11.26,0.1818181818176309,32.245495,106.459663,Nansha,Mixed Clastics,49.04959455,0.0494007009947326,False,11.26,11.26,0.1818181818179676,-3.0,-3.4904959455,49.04959455,-3.0,0.4904959455,-3.0,False,-3.0
113.397118,22.872849,2021,Mudstone–Siltstone,76.26328949,1810.8448616667488,9.73,0.9999999999969698,14.330649,53.683897,Nansha,Fine-Grained Soil,76.26328949,0.8263040540114724,False,9.73,9.73,0.9999999999988216,-3.0,-3.7626328949,76.26328949,-3.0,0.7626328949000001,-3.0,False,-3.0
113.389854,22.864033,2021,Siltstone–Shale,34.44406714,1810.8448616667488,11.14,0.9090909090881544,34.263924,113.63717,Nansha,Fine-Grained Soil,34.44406714,-0.3675615396133373,False,11.14,11.14,0.909090909089838,-1.0,-1.3444406714,34.44406714,-1.0,0.3444406714,-1.0,False,-1.0
113.39193,22.891516,2021,Sandstone–Siltstone,0.111365566,1810.8448616667488,7.17,0.5454545454528928,4.874499,33.722949,Nansha,Mixed Clastics,0.111365566,-1.3477000702234585,False,7.17,7.17,0.545454545453903,1.0,0.99888634434,0.111365566,1.0,0.00111365566,1.0,False,1.0
113.411118,22.889442,2021,Conglomerate–Sandstone,2.035191291,1810.8448616667488,5.31,7.56970244061783e-16,11.879358,37.114514,Nansha,Coarse-Grained Soil,2.035191291,-1.2927782134279129,False,5.31,5.31,7.569702440631849e-16,-4.0,-4.02035191291,2.035191291,-4.0,0.02035191291,-4.0,False,-4.0
113.394005,22.889442,2021,Siltstone–Shale,14.88325521,1810.8448616667488,5.12,0.909090909088155,11.384378,86.450215,Nansha,Fine-Grained Soil,14.88325521,-0.9259884790514568,False,5.12,5.12,0.9090909090898388,3.0,2.8511674479,14.88325521,3.0,0.1488325521,3.0,False,3.0
113.392967,22.895145,2021,Limestone–Sandstone,17.74988535,1810.8448616667488,4.26,0.1818181818176314,2.208347,34.135919,Nansha,Mixed Clastics,17.74988535,-0.8441512065849623,False,4.26,4.26,0.1818181818179681,-1.0,-1.1774988535,17.74988535,-1.0,0.1774988535,-1.0,False,-1.0
113.384155,22.875959,2021,Sandstone–Siltstone,89.62621526,2173.013834000099,4.82,0.5454545454528928,26.007895,77.391198,Nansha,Mixed Clastics,89.62621526,1.2077921929693052,False,4.82,4.82,0.545454545453903,5.0,4.1037378474,89.62621526,5.0,0.8962621526,5.0,False,5.0
113.412674,22.758764,2021,Conglomerate–Sandstone,8.644324178,1810.8448616667488,9.5,0.0,50.808567,137.805576,Nansha,Coarse-Grained Soil,8.644324178,-1.104099038778375,False,9.5,9.5,0.0,0.0,-0.08644324178,8.644324178,0.0,0.08644324178,0.0,False,0.0
113.441193,22.762394,2021,Conglomerate–Sandstone,87.47870707,3279.6412494631127,10.46,0.0,46.631866,152.997121,Nansha,Coarse-Grained Soil,87.47870707,1.1464845933537309,False,10.46,10.46,0.0,-3.0,-3.8747870707,87.47870707,-3.0,0.8747870707000001,-3.0,False,-3.0
113.440674,22.753578,2021,Limestone–Sandstone,46.33961457,3279.6412494631127,12.86,0.1818181818176304,121.417526,316.302881,Nansha,Mixed Clastics,46.33961457,-0.0279644836195634,False,12.86,12.86,0.1818181818179671,-4.0,-4.4633961457,46.33961457,-4.0,0.4633961457,-4.0,False,-4.0
113.430305,22.774839,2021,Mudstone–Siltstone,28.50531824,1810.8448616667488,6.93,0.9999999999969698,31.133444,87.575789,Nansha,Fine-Grained Soil,28.50531824,-0.5371024249398955,False,6.93,6.93,0.9999999999988216,-2.0,-2.2850531824,28.50531824,-2.0,0.2850531824,-2.0,False,-2.0
113.430305,22.781061,2021,Tuff–Sandstone,15.52966771,1810.8448616667488,6.76,0.2727272727264463,71.407776,244.679002,Nansha,Mixed Clastics,15.52966771,-0.9075345337202856,False,6.76,6.76,0.2727272727269514,-4.0,-4.1552966771,15.52966771,-4.0,0.1552966771,-4.0,False,-4.0
113.427193,22.775877,2021,Siltstone–Sandstone,76.76139434,1810.8448616667488,8.8,0.6363636363617088,40.755997,123.707874,Nansha,Mixed Clastics,76.76139434,0.8405240755473974,False,8.8,8.8,0.6363636363628873,-1.0,-1.7676139434,76.76139434,-1.0,0.7676139434,-1.0,False,-1.0
113.437042,22.795063,2021,Limestone–Sandstone,15.44438375,3279.6412494631127,7.34,0.1818181818176308,61.975353,216.128672,Nansha,Mixed Clastics,15.44438375,-0.9099692414888788,False,7.34,7.34,0.1818181818179675,-1.0,-1.1544438375,15.44438375,-1.0,0.1544438375,-1.0,False,-1.0
113.423042,22.808546,2021,Conglomerate–Sandstone,4.872433367,1810.8448616667488,6.79,0.0,21.289312,54.638146,Nansha,Coarse-Grained Soil,4.872433367,-1.2117799187448688,False,6.79,6.79,0.0,-1.0,-1.04872433367,4.872433367,-1.0,0.04872433367,-1.0,False,-1.0
113.424599,22.790396,2021,Sandstone–Siltstone,73.24994491,1810.8448616667488,11.65,0.5454545454528923,46.42561,160.967789,Nansha,Mixed Clastics,73.24994491,0.7402783411063205,False,11.65,11.65,0.5454545454539025,-1.0,-1.7324994491,73.24994491,-1.0,0.7324994491,-1.0,False,-1.0
113.433418,22.827213,2021,Siltstone–Sandstone,47.49274521,1810.8448616667488,3.44,0.6363636363617088,32.066849,111.012916,Nansha,Mixed Clastics,47.49274521,0.0049553775994856,False,3.44,3.44,0.6363636363628873,-3.0,-3.4749274521,47.49274521,-3.0,0.4749274521,-3.0,False,-3.0
113.434456,22.827732,2021,Mudstone–Siltstone,46.58403792,1810.8448616667488,7.71,0.9999999999969692,26.225723,91.403994,Nansha,Fine-Grained Soil,46.58403792,-0.020986624839664,False,7.71,7.71,0.9999999999988212,-3.0,-3.4658403792,46.58403792,-3.0,0.4658403792,-3.0,False,-3.0
113.417343,22.816324,2021,Tuff–Sandstone,1.590372783,1810.8448616667488,11.46,0.272727272726446,26.013811,73.548441,Nansha,Mixed Clastics,1.590372783,-1.305477003177376,False,11.46,11.46,0.2727272727269511,0.0,-0.01590372783,1.590372783,0.0,0.01590372783,0.0,False,0.0
113.412155,22.817881,2021,Shale–Limestone,34.39570096,1810.8448616667488,8.47,0.4545454545440774,29.997231,77.394721,Nansha,Mixed Clastics,34.39570096,-0.368942309387433,False,8.47,8.47,0.4545454545449192,-3.0,-3.3439570096,34.39570096,-3.0,0.3439570096,-3.0,False,-3.0
113.431343,22.844845,2021,Sandstone–Siltstone,61.33077417,1810.8448616667488,8.75,0.5454545454528922,28.820555,86.324172,Nansha,Mixed Clastics,61.33077417,0.400006880964605,False,8.75,8.75,0.5454545454539024,-3.0,-3.6133077417,61.33077417,-3.0,0.6133077417,-3.0,False,-3.0
113.425117,22.852106,2021,Siltstone–Shale,28.32121517,1810.8448616667488,9.8,0.9090909090881554,34.075211,103.114456,Nansha,Fine-Grained Soil,28.32121517,-0.5423582453163281,False,9.8,9.8,0.909090909089839,-1.0,-1.2832121517,28.32121517,-1.0,0.2832121516999999,-1.0,False,-1.0
113.427193,22.840178,2021,Limestone–Sandstone,60.05268829,1810.8448616667488,9.2,0.1818181818176316,28.257011,85.861171,Nansha,Mixed Clastics,60.05268829,0.3635197663774615,False,9.2,9.2,0.1818181818179683,-4.0,-4.6005268829,60.05268829,-4.0,0.6005268829,-4.0,False,-4.0
113.41423,22.864033,2021,Limestone–Sandstone,10.73855522,1810.8448616667488,7.2,0.1818181818176313,20.778008,46.499715,Nansha,Mixed Clastics,10.73855522,-1.0443124084766555,False,7.2,7.2,0.181818181817968,-3.0,-3.1073855522,10.73855522,-3.0,0.1073855522,-3.0,False,-3.0
113.441193,22.857809,2021,Sandstone–Siltstone,97.01568049,3279.6412494631127,6.0,0.5454545454528928,5.893379,16.881628,Nansha,Mixed Clastics,97.01568049,1.4187484900412386,False,6.0,6.0,0.545454545453903,-1.0,-1.9701568049,97.01568049,-1.0,0.9701568049,-1.0,False,-1.0
113.420448,22.872849,2021,Conglomerate–Sandstone,74.15931244,1810.8448616667488,10.01,7.56970244061783e-16,36.392834,114.264459,Nansha,Coarse-Grained Soil,74.15931244,0.7662391922417212,False,10.01,10.01,7.569702440631849e-16,-2.0,-2.7415931244,74.15931244,-2.0,0.7415931243999999,-2.0,False,-2.0
113.437042,22.878033,2021,Mudstone–Siltstone,8.166107529,3279.6412494631127,10.89,0.9999999999969698,24.277687,65.422381,Nansha,Fine-Grained Soil,8.166107529,-1.1177512869900073,False,10.89,10.89,0.9999999999988216,0.0,-0.08166107529,8.166107529,0.0,0.08166107529,0.0,False,0.0
113.441711,22.880108,2021,Conglomerate–Sandstone,54.56586604,3279.6412494631127,7.92,4.205390244787683e-16,27.608416,82.49736999999999,Nansha,Coarse-Grained Soil,54.56586604,0.2068805958116784,False,7.92,7.92,4.205390244795471e-16,-4.0,-4.5456586604,54.56586604,-4.0,0.5456586604,-4.0,False,-4.0
113.44223,22.885294,2021,Shale–Limestone,19.78739319,3279.6412494631127,11.04,0.4545454545440774,14.843835,46.223217,Nansha,Mixed Clastics,19.78739319,-0.7859839244064882,False,11.04,11.04,0.4545454545449192,0.0,-0.1978739319,19.78739319,0.0,0.1978739319,0.0,False,0.0
113.437042,22.901888,2021,Tuff–Sandstone,52.72347986,3279.6412494631127,7.68,0.2727272727264463,34.927219,117.561578,Nansha,Mixed Clastics,52.72347986,0.1542836954661163,False,7.68,7.68,0.2727272727269514,-4.0,-4.5272347986,52.72347986,-4.0,0.5272347986,-4.0,False,-4.0
113.428749,22.893591,2021,Limestone–Sandstone,17.14760708,1810.8448616667488,6.54,0.1818181818176311,1.026073,17.484548,Nansha,Mixed Clastics,17.14760708,-0.8613451969065178,False,6.54,6.54,0.1818181818179678,-4.0,-4.1714760708,17.14760708,-4.0,0.1714760708,-4.0,False,-4.0
113.462975,22.72402,2021,Conglomerate–Sandstone,13.00820281,3279.6412494631127,11.66,0.0,33.192554,104.579024,Nansha,Coarse-Grained Soil,13.00820281,-0.979517942795864,False,11.66,11.66,0.0,-3.0,-3.1300820281,13.00820281,-3.0,0.1300820281,-3.0,False,-3.0
113.444305,22.758245,2021,Mudstone–Siltstone,35.81443949,3279.6412494631127,7.46,0.9999999999969698,87.827309,228.899832,Nansha,Fine-Grained Soil,35.81443949,-0.3284398078549807,False,7.46,7.46,0.9999999999988216,-4.0,-4.3581443949,35.81443949,-4.0,0.3581443949,-4.0,False,-4.0
113.467644,22.737503,2021,Sandstone–Siltstone,33.38916857,3279.6412494631127,3.27,0.5454545454528916,36.226151,114.192936,Nansha,Mixed Clastics,33.38916857,-0.3976770471889346,False,3.27,3.27,0.5454545454539018,-3.0,-3.3338916857000003,33.38916857,-3.0,0.3338916857,-3.0,False,-3.0
113.459343,22.735428,2021,Siltstone–Sandstone,37.51767087,3279.6412494631127,10.86,0.6363636363617068,34.717316,99.376701,Nansha,Mixed Clastics,37.51767087,-0.2798155334592109,False,10.86,10.86,0.6363636363628853,-3.0,-3.3751767087,37.51767087,-3.0,0.3751767087,-3.0,False,-3.0
113.461937,22.739576,2021,Tuff–Sandstone,6.012228863,3279.6412494631127,7.63,0.272727272726446,42.873405,126.397588,Nansha,Mixed Clastics,6.012228863,-1.179240752543876,False,7.63,7.63,0.2727272727269511,-5.0,-5.06012228863,6.012228863,-5.0,0.06012228863,-5.0,False,-5.0
113.45623,22.771729,2021,Mudstone–Siltstone,58.01264043,3279.6412494631127,6.87,0.9999999999969698,86.497383,248.891997,Nansha,Fine-Grained Soil,58.01264043,0.3052799710742873,False,6.87,6.87,0.9999999999988216,-2.0,-2.5801264043,58.01264043,-2.0,0.5801264043,-2.0,False,-2.0
113.443268,22.767061,2021,Conglomerate–Sandstone,75.39836847,3279.6412494631127,8.3,0.0,13.477288,46.306604,Nansha,Coarse-Grained Soil,75.39836847,0.8016120729330416,False,8.3,8.3,0.0,-3.0,-3.7539836847,75.39836847,-3.0,0.7539836847,-3.0,False,-3.0
113.444305,22.769653,2021,Siltstone–Sandstone,10.78712484,3279.6412494631127,8.86,0.6363636363617081,27.569818,83.240305,Nansha,Mixed Clastics,10.78712484,-1.0429258308466816,False,8.86,8.86,0.6363636363628866,-3.0,-3.1078712484,10.78712484,-3.0,0.1078712484,-3.0,False,-3.0
113.447418,22.797138,2021,Siltstone–Sandstone,5.822354064,3279.6412494631127,10.67,0.6363636363617085,51.782051,149.746508,Nansha,Mixed Clastics,5.822354064,-1.1846613456798585,False,10.67,10.67,0.636363636362887,-2.0,-2.05822354064,5.822354064,-2.0,0.05822354064,-2.0,False,-2.0
113.451569,22.807508,2021,Shale–Limestone,70.07972355,3279.6412494631127,7.87,0.4545454545440776,62.89933,220.009775,Nansha,Mixed Clastics,70.07972355,0.6497740707446682,False,7.87,7.87,0.4545454545449194,-3.0,-3.7007972355,70.07972355,-3.0,0.7007972355,-3.0,False,-3.0
113.448975,22.808027,2021,Siltstone–Shale,62.70619262,3279.6412494631127,8.83,0.909090909088154,40.987877,124.329958,Nansha,Fine-Grained Soil,62.70619262,0.4392726700447736,False,8.83,8.83,0.9090909090898376,-2.0,-2.6270619262,62.70619262,-2.0,0.6270619262,-2.0,False,-2.0
113.471786,22.819954,2021,Shale–Limestone,25.69334499,3279.6412494631127,7.9,0.4545454545440771,24.294466,63.974898,Nansha,Mixed Clastics,25.69334499,-0.6173793388736701,False,7.9,7.9,0.4545454545449189,3.0,2.7430665501,25.69334499,3.0,0.2569334499,3.0,False,3.0
113.459862,22.830326,2021,Limestone–Sandstone,46.76383639,3279.6412494631127,5.88,0.1818181818176308,45.120918,136.228696,Nansha,Mixed Clastics,46.76383639,-0.0158536932580373,False,5.88,5.88,0.1818181818179675,-2.0,-2.4676383639,46.76383639,-2.0,0.4676383639,-2.0,False,-2.0
113.444305,22.816324,2021,Conglomerate–Sandstone,52.38552147,3279.6412494631127,9.53,2.52323414687261e-16,46.825592,157.677803,Nansha,Coarse-Grained Soil,52.38552147,0.1446355750271232,False,9.53,9.53,2.5232341468772833e-16,-2.0,-2.5238552147,52.38552147,-2.0,0.5238552147,-2.0,False,-2.0
113.455711,22.843809,2021,Shale–Limestone,80.50968083,3279.6412494631127,8.83,0.4545454545440784,47.861214,149.86502,Nansha,Mixed Clastics,80.50968083,0.9475310934686596,False,8.83,8.83,0.4545454545449202,-3.0,-3.8050968083,80.50968083,-3.0,0.8050968083,-3.0,False,-3.0
113.455711,22.840178,2021,Tuff–Sandstone,10.16608475,3279.6412494631127,7.1,0.2727272727264472,31.492695,90.623529,Nansha,Mixed Clastics,10.16608475,-1.060655438286707,False,7.1,7.1,0.2727272727269523,-1.0,-1.1016608475,10.16608475,-1.0,0.1016608475,-1.0,False,-1.0
113.448975,22.847439,2021,Mudstone–Siltstone,41.82021745,3279.6412494631127,8.16,0.9999999999969698,8.959199,19.022705,Nansha,Fine-Grained Soil,41.82021745,-0.1569853601996621,False,8.16,8.16,0.9999999999988216,-4.0,-4.4182021745,41.82021745,-4.0,0.4182021745,-4.0,False,-4.0
113.454155,22.856771,2021,Sandstone–Siltstone,84.97513951,3279.6412494631127,8.86,0.5454545454528938,8.468272,36.356761,Nansha,Mixed Clastics,84.97513951,1.0750121220058937,False,8.86,8.86,0.545454545453904,3.0,2.1502486049,84.97513951,3.0,0.8497513951000001,3.0,False,3.0
113.459343,22.865587,2021,Shale–Limestone,59.72536883,3279.6412494631127,6.8,0.4545454545440771,14.362322,41.046361000000005,Nansha,Mixed Clastics,59.72536883,0.354175368766542,False,6.8,6.8,0.4545454545449189,-1.0,-1.5972536883,59.72536883,-1.0,0.5972536883,-1.0,False,-1.0
113.460899,22.865068,2021,Siltstone–Shale,72.50909197,3279.6412494631127,7.38,0.9090909090881564,19.285069,45.918667,Nansha,Fine-Grained Soil,72.50909197,0.7191282865309565,False,7.38,7.38,0.90909090908984,1.0,0.2749090802999999,72.50909197,1.0,0.7250909197000001,1.0,False,1.0
113.465569,22.878551,2021,Siltstone–Sandstone,52.16301979,3279.6412494631127,3.79,0.6363636363617091,8.661762,75.025953,Nansha,Mixed Clastics,52.16301979,0.1382835415518829,False,3.79,3.79,0.6363636363628876,-4.0,-4.5216301979,52.16301979,-4.0,0.5216301979,-4.0,False,-4.0
113.444824,22.878551,2021,Siltstone–Shale,42.71420151,3279.6412494631127,11.05,0.9090909090881548,34.808449,98.236202,Nansha,Fine-Grained Soil,42.71420151,-0.1314636802040269,False,11.05,11.05,0.9090909090898384,-4.0,-4.4271420151,42.71420151,-4.0,0.4271420151,-4.0,False,-4.0
113.466087,22.895145,2021,Sandstone–Siltstone,65.74044674,3279.6412494631127,8.01,0.5454545454528937,23.312521,64.278414,Nansha,Mixed Clastics,65.74044674,0.5258953137148159,False,8.01,8.01,0.5454545454539039,0.0,-0.6574044674,65.74044674,0.0,0.6574044674,0.0,False,0.0
113.447418,22.898258,2021,Siltstone–Sandstone,9.439266135,3279.6412494631127,8.95,0.6363636363617091,19.717823,57.801017,Nansha,Mixed Clastics,9.439266135,-1.08140483745038,False,8.95,8.95,0.6363636363628876,1.0,0.90560733865,9.439266135,1.0,0.09439266135,1.0,False,1.0
113.471268,22.884775,2021,Tuff–Sandstone,60.18896312,3279.6412494631127,9.7,0.2727272727264465,17.020252,39.761324,Nansha,Mixed Clastics,60.18896312,0.3674101742251355,False,9.7,9.7,0.2727272727269516,2.0,1.3981103688,60.18896312,2.0,0.6018896311999999,2.0,False,2.0
113.499275,22.717278,2021,Limestone–Sandstone,14.16917483,130.78324000926523,7.05,0.1818181818176314,49.593147,180.342244,Nansha,Mixed Clastics,14.16917483,-0.9463742239041356,False,7.05,7.05,0.1818181818179681,0.0,-0.1416917483,14.16917483,0.0,0.1416917483,0.0,False,0.0
113.489937,22.70587,2021,Tuff–Sandstone,78.34453234,130.78324000926523,5.61,0.272727272726446,46.955898,158.590172,Nansha,Mixed Clastics,78.34453234,0.8857198941673962,False,5.61,5.61,0.2727272727269511,-1.0,-1.7834453234,78.34453234,-1.0,0.7834453234000001,-1.0,False,-1.0
113.485794,22.730761,2021,Siltstone–Shale,93.06474706,130.78324000926523,3.64,0.9090909090881554,39.306084,117.166996,Nansha,Fine-Grained Soil,93.06474706,1.3059562567160523,False,3.64,3.64,0.909090909089839,-3.0,-3.9306474706,93.06474706,-3.0,0.9306474706,-3.0,False,-3.0
113.482162,22.72402,2021,Mudstone–Siltstone,28.55815895,130.78324000926523,8.4,0.9999999999969692,36.966217,119.020944,Nansha,Fine-Grained Soil,28.55815895,-0.535593915166956,False,8.4,8.4,0.9999999999988212,-3.0,-3.2855815895,28.55815895,-3.0,0.2855815895,-3.0,False,-3.0
