longitude,latitude,year,GWL,seismic_risk_score,rainfall_mm,subsidence,geology,normalized_density,density_tier,subsidence_intensity,density_concentration,normalized_seismic_risk_score,rainfall_category
113.231461,22.732357,2018,0.773632726,-20.11897325,2292.252132,5.09,Gravelly Soil,0.475756222,Medium,Minimal,Moderate,0,Medium
113.225334,22.717144,2021,1.620781528,-19.96769949,1926.368398,20.45,Gravelly Soil,0.586615964,Medium,Minimal,Moderate,0.041584637,Medium
113.240349,22.730009,2017,1.969795624,-19.94650199,1934.477565,31.71,Residual Soil,0.29083064,Low,Moderate,Sparse,0.07731506,Medium
113.241409,22.71661,2021,1.403660888,-19.7128937,1843.703394,6.6,Rock,0.104863697,Low,Minimal,Sparse,0.013134107,Medium
113.23938,22.704981,2022,0.801899421,-19.55689788,2117.785002,13.3,Gravelly Soil,0.58623764,Medium,Minimal,Moderate,0.063520063,Medium
113.228554,22.714127,2015,1.875328153,-19.8698647,1642.854002,13.71,Rock,0.092402347,Low,Minimal,Sparse,0.018063191,Medium
113.236679,22.722591,2019,1.08859463,-19.88155531,2048.724169,5.31,Rock,0.095073958,Low,Minimal,Sparse,0.004389051,Medium
113.235863,22.729013,2017,1.624286622,-19.998028,1798.575781,9.9,Residual Soil,0.304901739,Low,Minimal,Sparse,0,Medium
113.236061,22.74044,2021,1.702177032,-20.18138604,1898.631071,17.2,Gravelly Soil,0.552617421,Medium,Minimal,Moderate,0.01229853,Medium
113.236382,22.727264,2020,1.726625043,-19.96177555,1587.100009,8.43,Gravelly Soil,0.539416667,Medium,Minimal,Moderate,0,Medium
113.228851,22.710567,2021,1.745088559,-19.80847373,1941.163728,23.51,Gravelly Soil,0.569333602,Medium,Minimal,Moderate,0.061059897,Medium
113.229973,22.713455,2020,2.042385123,-19.83725987,1642.821042,17.98,Rock,0.114168865,Low,Minimal,Sparse,0.03260376,Medium
113.297569,22.372454,2016,0,-13.98174315,2590.401894,9.37,Rock,0.083398944,Low,Minimal,Sparse,0.457668632,High
113.289726,22.372648,2022,1.017919977,-14.13676001,2168.730616,22.16,Gravelly Soil,0.573813917,Medium,Minimal,Moderate,0.463926978,Medium
113.302223,22.379837,2017,0.723209462,-13.97116761,1817.353957,5.41,Residual Soil,0.292421571,Low,Minimal,Sparse,0.418471723,Medium
113.300583,22.369886,2018,0,-13.89568657,2312.198572,0.07,Rock,0.086792225,Low,Minimal,Sparse,0.427469616,Medium
113.290352,22.376478,2017,0.708198378,-14.16517702,1794.66812,1.84,Rock,0.087417498,Low,Minimal,Sparse,0.392683889,Medium
113.256432,22.514145,2021,0.942792192,-16.45778927,1871.742811,7.42,Residual Soil,0.317229467,Medium,Minimal,Sparse,0.249880298,Medium
113.29715,22.418068,2015,1.557036673,-14.50315067,1621.917182,8.96,Gravelly Soil,0.53459111,Medium,Minimal,Moderate,0.373976325,Medium
113.277443,22.420969,2017,0.783131313,-14.90876297,1800.087099,3.46,Residual Soil,0.296323174,Low,Minimal,Sparse,0.345074549,Medium
113.30368,22.41588,2022,0.965113937,-14.35463942,2109.444947,13.42,Gravelly Soil,0.503696664,Medium,Minimal,Moderate,0.416707256,Medium
113.273827,22.437437,2015,1.85353114,-15.17066323,1610.613645,9.02,Rock,0.088583723,Low,Minimal,Sparse,0.322996184,Medium
113.270096,22.461542,2018,1.766094148,-15.53355729,2392.028262,26.28,Rock,0.120787581,Low,Moderate,Sparse,0.366693308,High
113.298981,22.398251,2016,1.87417698,-14.23867672,2526.522996,17.02,Residual Soil,0.294342191,Low,Minimal,Sparse,0.414910481,High
113.279984,22.407513,2016,1.392088469,-14.70627711,2795.132243,50.39,Rock,0.168156915,Low,Moderate,Sparse,0.525511469,High
113.302834,22.431007,2023,2.373152238,-14.55271697,1992.16977,38.18,Residual Soil,0.394591614,Medium,Moderate,Moderate,0.461848863,Medium
113.25618,22.455004,2023,1.354401801,-15.71111225,1804.651792,3.8,Residual Soil,0.319480667,Medium,Minimal,Sparse,0.276491051,Medium
113.29895,22.43305,2017,2.288063151,-14.6496689,1929.156404,33.48,Residual Soil,0.317801639,Low,Moderate,Sparse,0.439315589,Medium
113.303253,22.415682,2022,0.751823692,-14.36030002,2071.453004,6.4,Residual Soil,0.313088551,Low,Minimal,Sparse,0.394837959,Medium
113.255905,22.443636,2015,1.700882664,-15.58042641,1588.382067,5.39,Residual Soil,0.249481032,Low,Minimal,Sparse,0.282579462,Medium
113.293076,22.414951,2019,1.935903013,-14.54321194,2230.578226,37.22,Rock,0.155632894,Low,Moderate,Sparse,0.472556624,Medium
113.30365,22.39535,2017,2.650930795,-14.11666815,1983.084548,43.92,Gravelly Soil,0.544187531,Medium,Moderate,Moderate,0.50664846,Medium
113.274628,22.46681,2021,1.350247287,-15.51637257,1907.843252,15.71,Residual Soil,0.325608803,Low,Minimal,Sparse,0.335803966,Medium
113.303215,22.406626,2018,0,-14.2545939,2378.707109,10.71,Rock,0.089104426,Low,Minimal,Sparse,0.439515102,High
113.295753,22.392916,2017,2.46840085,-14.24030036,1911.018387,32.36,Residual Soil,0.333488177,Low,Moderate,Moderate,0.458410549,Medium
113.276459,22.442635,2018,1.007281823,-15.18399055,2429.967792,26.27,Residual Soil,0.324854262,Low,Moderate,Sparse,0.408164969,High
113.293434,22.395361,2021,0.746760059,-14.31212311,1832.066248,0.3,Residual Soil,0.303028366,Medium,Minimal,Sparse,0.37479586,Medium
113.256744,22.448961,2022,0.991349936,-15.627982,2020.939828,0.83,Rock,0.085642252,Low,Minimal,Sparse,0.281418838,Medium
113.263893,22.45817,2019,1.247983261,-15.60641628,2062.540613,8.45,Rock,0.093695641,Low,Minimal,Sparse,0.305880625,Medium
113.267296,22.453339,2020,1.853100594,-15.48428501,1584.605215,9.08,Gravelly Soil,0.52018889,Medium,Minimal,Moderate,0.299426059,Medium
113.260826,22.435883,2016,1.398165483,-15.39656624,2617.80858,26.07,Residual Soil,0.323066989,Low,Moderate,Sparse,0.382656644,High
113.281006,22.462023,2016,1.346162598,-15.3394804,2704.419195,37.31,Rock,0.130899347,Low,Moderate,Sparse,0.432852895,High
113.303505,22.405582,2021,2.130813759,-14.23697032,1973.501806,31.1,Residual Soil,0.376173761,Medium,Moderate,Moderate,0.462557135,Medium
113.272644,22.425674,2021,1.98447966,-15.05421834,1950.615437,26.73,Residual Soil,0.362733505,Medium,Moderate,Moderate,0.393460037,Medium
113.301872,22.384731,2016,0.139716671,-14.03173311,2668.616199,23.25,Residual Soil,0.321266263,Low,Minimal,Sparse,0.498138118,High
113.269028,22.499506,2019,1.418244887,-16.03946342,2091.873096,13.85,Rock,0.114158453,Low,Minimal,Sparse,0.292739653,Medium
113.268684,22.454227,2017,1.723879198,-15.46941303,1809.990596,12.29,Gravelly Soil,0.516613644,Medium,Minimal,Moderate,0.316158255,Medium
113.257889,22.439137,2019,1.2955149,-15.49008975,2025.242169,4.06,Residual Soil,0.322833217,Medium,Minimal,Sparse,0.294187185,Medium
113.280167,22.462017,2017,2.740965798,-15.35474641,2010.796817,47.49,Rock,0.167210465,Low,Moderate,Sparse,0.436487763,Medium
113.280861,22.408728,2015,1.227109843,-14.70330418,1693.21891,16.36,Residual Soil,0.301174262,Low,Minimal,Sparse,0.397294504,Medium
113.303116,22.405268,2017,2.43192929,-14.24068557,1874.504536,26.03,Rock,0.12239677,Low,Moderate,Sparse,0.43797446,Medium
113.261734,22.455212,2016,0.498062187,-15.61032858,2572.846604,12.64,Residual Soil,0.293588801,Low,Minimal,Sparse,0.339673538,High
113.265343,22.42013,2022,1.428804524,-15.1288533,2216.320615,32.09,Residual Soil,0.400068779,Medium,Moderate,Moderate,0.423402038,Medium
113.265114,22.453844,2020,1.964565722,-15.53092468,1586.944094,9.55,Rock,0.109536698,Low,Minimal,Sparse,0.297569565,Medium
113.302895,22.381601,2018,0.220408319,-13.9775238,2388.101309,14.17,Residual Soil,0.295309297,Low,Minimal,Sparse,0.464812426,High
113.244652,22.477386,2015,2.496269634,-16.19854082,1530.465474,3.55,Residual Soil,0.268236741,Low,Minimal,Sparse,0.212425824,Medium
113.300789,22.399723,2019,2.772225637,-14.2210015,2092.785946,25.22,Residual Soil,0.342207108,Low,Moderate,Moderate,0.424361323,Medium
113.268196,22.409174,2021,0.717332264,-14.9505899,1866.136634,4.85,Residual Soil,0.303368774,Low,Minimal,Sparse,0.349263676,Medium
113.299034,22.419987,2019,1.343832182,-14.49057166,2164.779129,24.03,Residual Soil,0.338926192,Low,Minimal,Moderate,0.438382491,Medium
113.27243,22.521801,2022,2.077174165,-16.27899296,2247.341917,40.79,Rock,0.175661203,Low,Moderate,Sparse,0.363698993,Medium
113.265137,22.546368,2016,0.718011993,-16.74579419,2643.01838,24.23,Residual Soil,0.300871698,Low,Minimal,Sparse,0.300659283,High
113.245491,22.546392,2022,1.117610288,-17.08650901,2019.152055,1.53,Rock,0.089564304,Low,Minimal,Sparse,0.180910045,Medium
113.250877,22.544495,2018,0.6368162,-16.96657965,2335.506794,10.08,Residual Soil,0.335478969,Medium,Minimal,Moderate,0.233153991,High
113.265968,22.545977,2022,0.705062783,-16.72600923,2063.473123,4.91,Residual Soil,0.279142977,Low,Minimal,Sparse,0.227988999,Medium
113.253677,22.524717,2015,1.471727571,-16.64805621,1600.223257,5.24,Gravelly Soil,0.461995131,Medium,Minimal,Moderate,0.214696036,Medium
113.298431,22.548269,2017,0.806711929,-16.20705824,1827.921378,7.25,Rock,0.087206849,Low,Minimal,Sparse,0.27096246,Medium
113.244125,22.545132,2019,0.959172495,-17.093062,2078.811295,8.92,Residual Soil,0.294421724,Low,Minimal,Sparse,0.21163785,Medium
113.272057,22.535841,2020,1.395443911,-16.4793091,1554.577813,0.72,Rock,0.084466084,Low,Minimal,Sparse,0.212584274,Medium
113.275414,22.53014,2015,1.43907419,-16.34194296,1597.432463,4.59,Residual Soil,0.281704302,Low,Minimal,Sparse,0.234046851,Medium
113.251099,22.548893,2021,1.227779282,-17.02351981,1861.101673,8.18,Residual Soil,0.333880415,Medium,Minimal,Moderate,0.206584975,Medium
113.299866,22.543093,2016,0.636970206,-16.10784645,2721.456055,34.6,Residual Soil,0.335752922,Low,Moderate,Moderate,0.386453253,High
113.278625,22.534939,2017,2.029962862,-16.35339556,1946.902438,33.93,Gravelly Soil,0.552609024,Medium,Moderate,Moderate,0.330846203,Medium
113.274513,22.531134,2023,1.03642616,-16.37135012,1813.518327,2.53,Residual Soil,0.319259049,Medium,Minimal,Sparse,0.234557624,Medium
113.243591,22.54953,2021,0.88126893,-17.16278104,1823.063798,0.1,Residual Soil,0.332744929,Medium,Minimal,Moderate,0.174928392,Medium
113.267807,22.545662,2023,1.34763365,-16.68995686,1878.744911,13.64,Rock,0.11347699,Low,Minimal,Sparse,0.249042921,Medium
113.268135,22.548645,2018,1.8928026,-16.72631026,2578.972752,54.19,Gravelly Soil,0.54820866,Medium,Moderate,Moderate,0.386802543,High
113.275925,22.51572,2023,0.977233562,-16.13481009,1824.190358,3.56,Residual Soil,0.324294875,Medium,Minimal,Sparse,0.256290257,Medium
113.261765,22.537527,2023,1.389234418,-16.68107928,1916.881309,19.83,Residual Soil,0.341102546,Medium,Minimal,Moderate,0.270730678,Medium
113.266663,22.545294,2015,1.39298925,-16.70447024,1592.192717,3.49,Residual Soil,0.276141167,Low,Minimal,Sparse,0.206134194,Medium
113.26683,22.541388,2020,1.421392266,-16.64694937,1582.354881,5.35,Gravelly Soil,0.499625894,Medium,Minimal,Moderate,0.216502708,Medium
113.299736,22.551605,2018,0.215661133,-16.23386056,2369.428539,11.43,Rock,0.09668957,Low,Minimal,Sparse,0.29983248,High
113.299362,22.550114,2016,0.04034747,-16.21833698,2613.130507,14.66,Rock,0.098948209,Low,Minimal,Sparse,0.317666669,High
113.248077,22.552637,2019,0.884253777,-17.12783984,2067.879962,6.46,Rock,0.094678166,Low,Minimal,Sparse,0.2028222,Medium
113.252815,22.551121,2021,1.442517121,-17.02477083,1899.225773,15.23,Residual Soil,0.367999163,Medium,Minimal,Moderate,0.228057892,Medium
113.259041,22.561352,2016,0.441970663,-17.06166882,2587.903058,14.31,Residual Soil,0.306889897,Low,Minimal,Sparse,0.247971435,High
113.243362,22.556814,2016,0.290165112,-17.2675124,2577.435108,11.64,Residual Soil,0.304453762,Low,Minimal,Sparse,0.227512732,High
113.250275,22.561628,2016,0.850677311,-17.21564076,2635.188334,24.18,Gravelly Soil,0.527806421,Medium,Minimal,Moderate,0.264781648,High
113.255478,22.5837,2019,0.929791076,-17.44281702,2078.045556,8.23,Rock,0.098848704,Low,Minimal,Sparse,0.186895828,Medium
113.301529,22.5858,2017,1.121873881,-16.71455202,1764.04937,1.08,Residual Soil,0.284847308,Low,Minimal,Sparse,0.203207632,Medium
113.274734,22.586388,2023,1.129601383,-17.16144055,1834.484159,6.21,Gravelly Soil,0.559608255,Medium,Minimal,Moderate,0.192088467,Medium
113.268311,22.59235,2015,2.137789248,-17.35596533,1782.107781,36.04,Residual Soil,0.337969807,Low,Moderate,Moderate,0.267373733,Medium
113.279053,22.587923,2016,0.449376546,-17.11308582,2568.465735,11.64,Residual Soil,0.286417776,Low,Minimal,Sparse,0.233973957,High
113.274651,22.585728,2016,0.360394617,-17.15302853,2581.172167,12.72,Gravelly Soil,0.494633607,Medium,Minimal,Moderate,0.237701274,High
113.264381,22.592577,2022,0.708935259,-17.42433204,2099.015606,9.93,Residual Soil,0.336297448,Medium,Minimal,Moderate,0.199293846,Medium
113.279579,22.579681,2015,2.16076728,-16.98198195,1717.083259,26.28,Rock,0.114557453,Low,Moderate,Sparse,0.257544014,Medium
113.263672,22.570606,2015,1.23935276,-17.11542098,1576.912608,0.13,Residual Soil,0.260033553,Low,Minimal,Sparse,0.168993305,Medium
113.27829,22.588184,2015,2.16805075,-17.12952607,1695.702953,24.15,Residual Soil,0.326826367,Low,Minimal,Sparse,0.236359856,Medium
113.281464,22.628174,2017,1.900914689,-17.687583,1901.143213,25.77,Rock,0.120548397,Low,Moderate,Sparse,0.213592221,Medium
113.258469,22.604134,2016,3.39E-05,-17.69338682,2565.784217,7.71,Rock,0.080254387,Low,Minimal,Sparse,0.190698976,High
113.260483,22.615412,2016,0.855597149,-17.82930282,2733.644737,38.04,Gravelly Soil,0.52357017,Medium,Moderate,Moderate,0.275894327,High
113.258369,22.622711,2015,2.012030188,-17.97400471,1624.209207,12.88,Residual Soil,0.265860648,Low,Minimal,Sparse,0.139087209,Medium
113.263817,22.617226,2018,1.317720589,-17.80250106,2482.931583,36.16,Residual Soil,0.329843349,Low,Moderate,Sparse,0.258494695,High
113.275833,22.61404,2019,1.215232481,-17.5597266,2072.774934,9.64,Rock,0.103087811,Low,Minimal,Sparse,0.177240468,Medium
113.294518,22.599859,2023,2.162372416,-17.04218122,1978.897883,34.65,Residual Soil,0.401074201,Medium,Moderate,Moderate,0.282916016,Medium
113.294495,22.59997,2021,2.037116633,-17.04425159,1963.729211,28.22,Rock,0.150761026,Low,Moderate,Sparse,0.263797026,Medium
113.244232,22.600605,2023,1.947694952,-17.87750074,1970.4047,31.76,Residual Soil,0.378610232,Medium,Moderate,Moderate,0.220050576,Medium
113.257706,22.623371,2016,1.525879204,-17.99476247,2700.37146,38.67,Gravelly Soil,0.576469498,Medium,Moderate,Moderate,0.249557077,High
113.293388,22.609291,2023,1.734996493,-17.20538243,1899.895647,20.18,Residual Soil,0.363155773,Medium,Minimal,Moderate,0.227121396,Medium
113.261398,22.610825,2019,1.638004958,-17.74534188,2280.563665,42.61,Residual Soil,0.361260686,Low,Moderate,Moderate,0.278924818,Medium
113.265427,22.618975,2021,1.04018146,-17.80294868,1850.026635,4.75,Rock,0.093927854,Low,Minimal,Sparse,0.146059244,Medium
113.268539,22.599987,2022,1.238804721,-17.46595655,2049.859707,7.22,Residual Soil,0.31527658,Low,Minimal,Sparse,0.172244737,Medium
113.264511,22.622501,2020,1.611240724,-17.87140986,1576.218659,5.99,Gravelly Soil,0.52623281,Medium,Minimal,Moderate,0.13001627,Medium
113.27021,22.598333,2022,0.762191927,-17.41380514,2048.785631,3.3,Residual Soil,0.326366044,Medium,Minimal,Sparse,0.173113582,Medium
113.260834,22.609163,2023,1.045233645,-17.7296338,1817.963261,2.83,Rock,0.087782728,Low,Minimal,Sparse,0.143574706,Medium
113.262497,22.612917,2015,1.804401937,-17.75887115,1725.304367,24.75,Rock,0.117273797,Low,Minimal,Sparse,0.207161865,Medium
113.250992,22.603476,2021,1.419379596,-17.80721252,1932.086953,19.66,Sand,0.739611421,High,Minimal,Dense,0.192021294,Medium
113.264839,22.629993,2022,1.114136612,-17.98070572,2072.551977,9,Rock,0.113055053,Low,Minimal,Sparse,0.148391316,Medium
113.27935,22.666538,2022,0.801214729,-18.32675561,2044.948798,3.07,Residual Soil,0.33106365,Medium,Minimal,Moderate,0.108570683,Medium
113.282761,22.647236,2018,0.433619029,-17.96639132,2315.823876,5.71,Residual Soil,0.316881818,Medium,Minimal,Sparse,0.153006755,Medium
113.287361,22.662781,2017,0.989388423,-18.1436888,1804.068109,5.65,Residual Soil,0.299797501,Low,Minimal,Sparse,0.126175525,Medium
113.268974,22.670822,2021,1.526949998,-18.5549811,1882.430201,13.54,Residual Soil,0.328256114,Low,Minimal,Sparse,0.114361299,Medium
113.269722,22.667723,2017,2.195656219,-18.49401699,1913.253927,29.69,Rock,0.128701555,Low,Moderate,Sparse,0.166054775,Medium
113.301643,22.672596,2021,1.643987899,-18.08744695,1914.731769,19,Residual Soil,0.374604011,Medium,Minimal,Moderate,0.164418399,Medium
113.288757,22.644299,2020,1.871681271,-17.82665593,1606.425315,12.29,Residual Soil,0.319767273,Low,Minimal,Sparse,0.150572102,Medium
113.247017,22.664646,2016,0.912332939,-18.80056075,2611.982421,21.41,Residual Soil,0.303473467,Low,Minimal,Sparse,0.143765602,High
113.246658,22.639719,2021,1.569404687,-18.42200501,1851.330218,9.51,Residual Soil,0.330354077,Medium,Minimal,Moderate,0.106871312,Medium
113.293625,22.651203,2017,1.897355804,-17.86169106,1889.263004,24.79,Gravelly Soil,0.538730636,Medium,Minimal,Moderate,0.195614741,Medium
113.246605,22.64917,2017,0.759823132,-18.56752864,1793.635433,2.37,Gravelly Soil,0.489896752,Medium,Minimal,Moderate,0.090430196,Medium
113.266411,22.650452,2017,2.091111829,-18.27291487,1918.934342,29.7,Rock,0.129323376,Low,Moderate,Sparse,0.183850636,Medium
113.300209,22.64423,2018,1.609384372,-17.64879387,2519.001527,43.53,Residual Soil,0.368866373,Low,Moderate,Moderate,0.289834168,High
113.245316,22.658981,2019,0.969080766,-18.73950061,2038.716931,3.37,Gravelly Soil,0.505087745,Medium,Minimal,Moderate,0.07704413,Medium
113.267586,22.673277,2022,1.227278675,-18.61558634,2086.99757,11.88,Rock,0.120521148,Low,Minimal,Sparse,0.113114304,Medium
113.290413,22.662926,2023,1.768486051,-18.09945254,1897.154136,20.06,Residual Soil,0.358784169,Medium,Minimal,Moderate,0.164441124,Medium
113.276764,22.67252,2018,1.661889488,-18.4624717,2426.99816,31.03,Residual Soil,0.349445576,Low,Moderate,Moderate,0.18452472,High
113.274094,22.666925,2020,1.93729981,-18.41378831,1607.854528,12.28,Rock,0.116255218,Low,Minimal,Sparse,0.110937979,Medium
113.28788,22.640949,2017,2.241293069,-17.78719714,1940.909506,34.76,Residual Soil,0.349186751,Low,Moderate,Moderate,0.230168761,Medium
113.271988,22.638958,2018,1.156728759,-18.00543284,2392.127906,22.14,Residual Soil,0.332680532,Low,Minimal,Moderate,0.194787342,High
113.287445,22.669115,2023,2.531177759,-18.24465791,1947.435328,33.15,Residual Soil,0.388453964,Medium,Moderate,Moderate,0.185053088,Medium
113.269852,22.653202,2022,0.532383161,-18.26206429,2046.131433,1.11,Residual Soil,0.333188092,Medium,Minimal,Moderate,0.112447611,Medium
113.296906,22.666126,2015,2.346586626,-18.05283444,1705.902373,26.11,Rock,0.112811383,Low,Moderate,Sparse,0.178814434,Medium
113.273819,22.682175,2015,6.01250671,-18.66309485,1351.037841,6.17,Residual Soil,0.283109908,Low,Minimal,Sparse,0,Medium
113.294144,22.696209,2017,1.302828109,-18.58862095,1866.907164,16.95,Gravelly Soil,0.528520754,Medium,Minimal,Moderate,0.130999354,Medium
113.249992,22.675043,2016,1.091931225,-18.91677921,2619.38867,23.87,Residual Soil,0.306579333,Low,Minimal,Sparse,0.140595162,High
113.263474,22.690495,2015,1.476882232,-18.95504062,1572.907053,0.89,Rock,0.072667308,Low,Minimal,Sparse,0.04134645,Medium
113.291763,22.701551,2015,2.049436401,-18.71244326,1636.14822,14.08,Rock,0.093249624,Low,Minimal,Sparse,0.094599694,Medium
113.247154,22.702938,2015,2.500470211,-19.40480414,1692.576451,26.34,Residual Soil,0.331021419,Low,Moderate,Moderate,0.080032435,Medium
113.245667,22.690622,2021,1.157788674,-19.23076255,1824.93862,2.55,Residual Soil,0.298241553,Low,Minimal,Sparse,0.035277686,Medium
113.269669,22.676205,2023,1.514612166,-18.63039782,1864.369213,13.45,Residual Soil,0.350321455,Medium,Minimal,Moderate,0.109160441,Medium
113.277199,22.68362,2017,3.088159207,-18.63518421,1646.864989,0.18,Residual Soil,0.29341576,Low,Minimal,Sparse,0.016886047,Medium
113.263474,22.677029,2019,0.885381419,-18.73891671,2033.886567,2.03,Residual Soil,0.307088475,Medium,Minimal,Sparse,0.074100298,Medium
113.261467,22.68428,2020,1.786625999,-18.88580775,1615.206244,12.85,Gravelly Soil,0.518849486,Medium,Minimal,Moderate,0.082260646,Medium
113.274933,22.698896,2017,1.46415579,-18.91841529,1812.593352,10.05,Rock,0.105631183,Low,Minimal,Sparse,0.07943193,Medium
113.301132,22.70306,2016,0.87982307,-18.60064654,2646.796331,26.04,Gravelly Soil,0.50488029,Medium,Moderate,Moderate,0.176148743,High
113.29686,22.675611,2015,2.156691179,-18.20844681,1710.162758,26.09,Residual Soil,0.311486982,Low,Moderate,Sparse,0.170089591,Medium
113.299339,22.678616,2015,1.413596403,-18.22079078,1607.273674,5.77,Residual Soil,0.256286335,Low,Minimal,Sparse,0.110329219,Medium
